avearge_WindSpeed_prediction,avearge_WindDirectionCos_prediction,avearge_WindDirectionSin_prediction,da_AirTemperature_prediction,da_AirHumidity_prediction,da_AirPressure_prediction,real_WindPower
0.325188917,0.085481214,0.774914906,0.76744186,0.714285714,0.166666667,0.040638499
0.341435768,0.090423978,0.782269595,0.76744186,0.785714286,0.166666667,0.04148325
0.357808564,0.095491503,0.789534947,0.76744186,0.785714286,0.166666667,0.045187998
0.365869018,0.100682245,0.796708748,0.76744186,0.785714286,0.166666667,0.0443255
0.373929471,0.105994623,0.803788813,0.76744186,0.857142857,0,0.0194216
0.390302267,0.105994623,0.803788813,0.76744186,0.857142857,0,0.053108001
0.406423174,0.11142702,0.810772986,0.76744186,0.857142857,0,0.054595251
0.42279597,0.11142702,0.810772986,0.744186047,0.928571429,0,0.097019997
0.447103275,0.11142702,0.810772986,0.744186047,0.928571429,0.166666667,0.093887253
0.463350126,0.105994623,0.803788813,0.720930233,1,0.166666667,0.074236751
0.487783375,0.105994623,0.803788813,0.720930233,1,0.166666667,0.054102502
0.504156171,0.095491503,0.789534947,0.720930233,0.928571429,0.166666667,0.045381498
0.536649874,0.090423978,0.782269595,0.720930233,0.857142857,0.166666667,0.084277496
0.552896725,0.085481214,0.774914906,0.720930233,0.785714286,0.166666667,0.124810495
0.585264484,0.075975952,0.759946503,0.720930233,0.785714286,0.166666667,0.113185501
0.609823678,0.075975952,0.759946503,0.720930233,0.785714286,0.166666667,0.144055996
0.634130982,0.066987298,0.744647975,0.697674419,0.785714286,0.166666667,0.167507992
0.658438287,0.066987298,0.744647975,0.697674419,0.785714286,0.166666667,0.147294502
0.674811083,0.062690146,0.736880723,0.697674419,0.785714286,0.166666667,0.108407249
0.691183879,0.054496738,0.721122075,0.674418605,0.857142857,0.166666667,0.079974499
0.691183879,0.046846106,0.705080601,0.674418605,0.857142857,0.333333333,0.080238504
0.707430731,0.039747574,0.688775848,0.651162791,0.928571429,0.333333333,0.084999247
0.707430731,0.033209787,0.672227681,0.651162791,0.928571429,0.333333333,0.031944001
0.699118388,0.027240712,0.655456259,0.651162791,0.857142857,0.333333333,0.0029656
0.674811083,0.021847622,0.638482017,0.674418605,0.857142857,0.333333333,0
0.66675063,0.017037087,0.621325636,0.674418605,0.785714286,0.333333333,0.012364
0.650377834,0.0109262,0.59529533,0.674418605,0.785714286,0.333333333,0.040040002
0.634130982,0.007596123,0.57777547,0.674418605,0.785714286,0.333333333,0.076146498
0.60163728,0.004865965,0.560147431,0.674418605,0.785714286,0.333333333,0.071403251
0.577455919,0.002739053,0.542432692,0.674418605,0.785714286,0.333333333,0.07489675
0.552896725,0.001217975,0.524652834,0.674418605,0.785714286,0.333333333,0.08521925
0.520277078,0.000304586,0.50682952,0.674418605,0.714285714,0.333333333,0.101314497
0.487783375,7.62E-05,0.497908351,0.697674419,0.714285714,0.333333333,0.069625502
0.479596977,0.000685233,0.515745252,0.720930233,0.571428571,0.333333333,0.052571249
0.471536524,0.000304586,0.50682952,0.720930233,0.571428571,0.333333333,0.048567252
0.471536524,7.62E-05,0.497908351,0.697674419,0.571428571,0.333333333,0.0472825
0.463350126,0,0.488984464,0.697674419,0.642857143,0.333333333,0.043595252
0.463350126,7.62E-05,0.480060577,0.674418605,0.642857143,0.333333333,0.0592415
0.455289673,0.000304586,0.471139408,0.674418605,0.642857143,0.333333333,0.107298498
0.430982368,0.001902651,0.444419377,0.674418605,0.571428571,0.333333333,0.133883247
0.414609572,0.004865965,0.417821496,0.674418605,0.571428571,0.333333333,0.132220001
0.390302267,0.009186409,0.391418668,0.674418605,0.5,0.333333333,0.170209503
0.373929471,0.012814967,0.373960911,0.674418605,0.5,0.333333333,0.160124741
0.349748111,0.017037087,0.356643292,0.674418605,0.5,0.333333333,0.162984753
0.33324937,0.027240712,0.322512669,0.674418605,0.5,0.333333333,0.184896755
0.316876574,0.036408073,0.29743799,0.674418605,0.5,0.333333333,0.160503254
0.300881612,0.046846106,0.272888326,0.674418605,0.5,0.333333333,0.13806325
0.284634761,0.058526204,0.248930967,0.674418605,0.5,0.333333333,0.100865498
0.268261965,0.07141635,0.225631578,0.651162791,0.428571429,0.333333333,0.093359251
0.251889169,0.085481214,0.203054022,0.651162791,0.428571429,0.333333333,0.080097504
0.243828715,0.105994623,0.174180115,0.651162791,0.428571429,0.333333333,0.066211252
0.235768262,0.12264521,0.153523754,0.651162791,0.428571429,0.333333333,0.0430585
0.243828715,0.134323149,0.140260273,0.627906977,0.428571429,0.333333333,0.042486501
0.235768262,0.152670815,0.121166585,0.627906977,0.428571429,0.333333333,0.046314502
0.227707809,0.171970486,0.103081061,0.627906977,0.428571429,0.333333333,0.039978499
0.211335013,0.192169263,0.086053271,0.627906977,0.428571429,0.333333333,0.0303425
0.195088161,0.206107374,0.075312213,0.627906977,0.357142857,0.333333333,0.042926502
0.178715365,0.235040368,0.055354556,0.627906977,0.357142857,0.333333333,0.0196328
0.170654912,0.25,0.046162272,0.627906977,0.357142857,0.333333333,0.012531199
0.170654912,0.25759519,0.041767773,0.627906977,0.428571429,0.333333333,0
0.162594458,0.280814427,0.02940678,0.604651163,0.428571429,0.333333333,0
0.154534005,0.296631679,0.021863985,0.604651163,0.5,0.333333333,0
0.146221662,0.312696704,0.014890304,0.604651163,0.5,0.333333333,0
0.1302267,0.320816025,0.011619564,0.604651163,0.5,0.333333333,0
0.11372796,0.337215923,0.005515265,0.627906977,0.5,0.5,0
0.097481108,0.345491503,0.002683567,0.627906977,0.5,0.5,0
0.081234257,0.353814148,0,0.627906977,0.5,0.5,0
0.073047859,0.345491503,0.002683567,0.627906977,0.571428571,0.5,0
0.06511335,0.320816025,0.011619564,0.627906977,0.571428571,0.5,0
0.056801008,0.312696704,0.014890304,0.627906977,0.642857143,0.5,0
0.056801008,0.312696704,0.014890304,0.627906977,0.642857143,0.5,0
0.06511335,0.304634436,0.018305458,0.627906977,0.642857143,0.5,0
0.073047859,0.304634436,0.018305458,0.651162791,0.642857143,0.5,0
0.081234257,0.296631679,0.021863985,0.651162791,0.642857143,0.5,0
0.073047859,0.288690869,0.025564801,0.651162791,0.642857143,0.5,0
0.06511335,0.304634436,0.018305458,0.674418605,0.571428571,0.5,0
0.056801008,0.312696704,0.014890304,0.697674419,0.571428571,0.5,0
0.040428212,0.320816025,0.011619564,0.720930233,0.5,0.5,0
0.032367758,0.304634436,0.018305458,0.720930233,0.5,0.5,0
0.024433249,0.296631679,0.021863985,0.744186047,0.428571429,0.5,0
0.016120907,0.288690869,0.025564801,0.76744186,0.428571429,0.333333333,0
0.008060453,0.27300475,0.033388751,0.790697674,0.357142857,0.333333333,0
0,0.227680483,0.060149539,0.813953488,0.357142857,0.333333333,0
0.008060453,0.15900082,0.115023553,0.837209302,0.285714286,0.333333333,0
0.016120907,0.11142702,0.167195942,0.860465116,0.285714286,0.333333333,0
0.032367758,0.07141635,0.225631578,0.88372093,0.214285714,0.333333333,0
0.040428212,0.054496738,0.256846853,0.88372093,0.214285714,0.333333333,0
0.056801008,0.036408073,0.29743799,0.88372093,0.214285714,0.333333333,0
0.081234257,0.03015369,0.314100322,0.906976744,0.285714286,0.166666667,0
0.089546599,0.021847622,0.33948691,0.906976744,0.285714286,0.166666667,0
0.105415617,0.0109262,0.382673598,0.906976744,0.285714286,0.166666667,0
0.105415617,0.001217975,0.453316094,0.930232558,0.285714286,0.166666667,0
0.11372796,0,0.488984464,0.930232558,0.285714286,0.166666667,0
0.121788413,0.003726924,0.551299552,0.953488372,0.285714286,0.166666667,0
0.138161209,0.0109262,0.59529533,0.953488372,0.285714286,0.166666667,0
0.146221662,0.017037087,0.621325636,0.953488372,0.285714286,0.166666667,0
0.162594458,0.019369152,0.629925292,0.976744186,0.285714286,0,0.250939999
0.178715365,0.024471742,0.646993203,0.976744186,0.285714286,0,0.915130005
0.186901763,0.027240712,0.655456259,0.976744186,0.285714286,0,0.937789993
0.186901763,0.027240712,0.655456259,0.976744186,0.285714286,0,0.728182526
0.195088161,0.024471742,0.646993203,1,0.214285714,0,0.747542496
0.195088161,0.024471742,0.646993203,1,0.214285714,0,0.173887997
0.203274559,0.027240712,0.655456259,1,0.214285714,0,0.0154616
0.219521411,0.039747574,0.688775848,1,0.285714286,0,0
0.243828715,0.046846106,0.705080601,0.976744186,0.285714286,0.166666667,0
0.268261965,0.058526204,0.72903796,0.976744186,0.357142857,0.166666667,0
0.284634761,0.050602977,0.713135477,0.976744186,0.357142857,0.166666667,0
0.308942066,0.043227271,0.696959901,0.976744186,0.357142857,0.166666667,0.021252
0.325188917,0.036408073,0.680530938,0.953488372,0.285714286,0.166666667,0
0.341435768,0.03015369,0.663868605,0.953488372,0.285714286,0.166666667,0.0027544
0.365869018,0.024471742,0.646993203,0.953488372,0.285714286,0.166666667,0
0.382115869,0.021847622,0.638482017,0.930232558,0.285714286,0.166666667,0
0.398236776,0.019369152,0.629925292,0.930232558,0.357142857,0.333333333,0
0.414609572,0.017037087,0.621325636,0.906976744,0.357142857,0.333333333,0
0.42279597,0.014852137,0.612685667,0.906976744,0.357142857,0.333333333,0
0.414609572,0.0109262,0.59529533,0.88372093,0.428571429,0.333333333,0.0051304
0.42279597,0.007596123,0.57777547,0.860465116,0.5,0.333333333,0.073920002
0.42279597,0.004865965,0.560147431,0.837209302,0.571428571,0.333333333,0.098938503
0.414609572,0.003726924,0.551299552,0.837209302,0.571428571,0.333333333,0.153331251
0.406423174,0.002739053,0.542432692,0.837209302,0.571428571,0.333333333,0.148984003
0.406423174,0.001902651,0.53354955,0.813953488,0.571428571,0.333333333,0.145534496
0.398236776,0.001217975,0.524652834,0.813953488,0.571428571,0.333333333,0.140773497
0.398236776,0.001217975,0.524652834,0.813953488,0.571428571,0.333333333,0.137473497
0.406423174,0.001217975,0.524652834,0.813953488,0.642857143,0.333333333,0.189851246
0.406423174,0.001217975,0.524652834,0.790697674,0.642857143,0.333333333,0.191514492
0.414609572,0.001217975,0.524652834,0.790697674,0.714285714,0.333333333,0.194163246
0.414609572,0.001217975,0.524652834,0.790697674,0.714285714,0.333333333,0.210601501
0.42279597,0.001217975,0.524652834,0.790697674,0.714285714,0.333333333,0.150031252
0.430982368,0.001217975,0.524652834,0.790697674,0.785714286,0.333333333,0.133627996
0.471536524,0.007596123,0.57777547,0.627906977,0.571428571,0.333333333,0.140623999
0.471536524,0.004865965,0.560147431,0.627906977,0.571428571,0.333333333,0.127265501
0.463350126,0.001902651,0.53354955,0.627906977,0.571428571,0.333333333,0.181940002
0.471536524,7.62E-05,0.497908351,0.604651163,0.642857143,0.333333333,0.264069996
0.471536524,0.000304586,0.471139408,0.604651163,0.642857143,0.333333333,0.199997501
0.471536524,0.001217975,0.453316094,0.604651163,0.642857143,0.333333333,0.159631996
0.463350126,0.001902651,0.444419377,0.604651163,0.642857143,0.333333333,0.10644475
0.471536524,0.003726924,0.426669375,0.581395349,0.642857143,0.333333333,0.089654503
0.463350126,0.00615583,0.408995295,0.581395349,0.642857143,0.333333333,0.111346502
0.455289673,0.007596123,0.400193458,0.581395349,0.642857143,0.333333333,0.11572875
0.447103275,0.009186409,0.391418668,0.581395349,0.642857143,0.333333333,0.082262497
0.439042821,0.0109262,0.382673598,0.558139535,0.714285714,0.166666667,0.065885501
0.430982368,0.012814967,0.373960911,0.558139535,0.714285714,0.166666667,0.053838501
0.414609572,0.014852137,0.365283261,0.558139535,0.714285714,0.166666667,0.084066496
0.406423174,0.017037087,0.356643292,0.558139535,0.714285714,0.166666667,0.134833498
0.398236776,0.019369152,0.348043635,0.534883721,0.785714286,0.166666667,0.141530504
0.398236776,0.021847622,0.33948691,0.534883721,0.785714286,0.166666667,0.184377499
0.390302267,0.021847622,0.33948691,0.534883721,0.785714286,0.166666667,0.164647999
0.390302267,0.024471742,0.330975724,0.534883721,0.785714286,0.166666667,0.173949509
0.390302267,0.024471742,0.330975724,0.511627907,0.785714286,0.333333333,0.139524002
0.390302267,0.027240712,0.322512669,0.511627907,0.785714286,0.333333333,0.138371248
0.390302267,0.027240712,0.322512669,0.511627907,0.785714286,0.333333333,0.104262505
0.390302267,0.027240712,0.322512669,0.511627907,0.785714286,0.333333333,0.0944065
0.390302267,0.024471742,0.330975724,0.488372093,0.785714286,0.333333333,0.069141502
0.390302267,0.024471742,0.330975724,0.488372093,0.785714286,0.333333333,0.051796751
0.390302267,0.024471742,0.330975724,0.488372093,0.785714286,0.333333333,0.0438065
0.390302267,0.021847622,0.33948691,0.488372093,0.785714286,0.333333333,0.084814501
0.382115869,0.019369152,0.348043635,0.488372093,0.714285714,0.333333333,0.123507996
0.373929471,0.019369152,0.348043635,0.488372093,0.714285714,0.333333333,0.193855248
0.373929471,0.017037087,0.356643292,0.488372093,0.714285714,0.333333333,0.262662506
0.382115869,0.014852137,0.365283261,0.488372093,0.714285714,0.333333333,0.237239246
0.373929471,0.0109262,0.382673598,0.511627907,0.642857143,0.5,0.255147495
0.382115869,0.009186409,0.391418668,0.511627907,0.642857143,0.5,0.308342495
0.373929471,0.00615583,0.408995295,0.511627907,0.642857143,0.5,0.353795014
0.365869018,0.003726924,0.426669375,0.511627907,0.642857143,0.5,0.318762493
0.349748111,0.001902651,0.444419377,0.534883721,0.642857143,0.5,0.280685005
0.341435768,0.000685233,0.462223675,0.534883721,0.642857143,0.5,0.277374992
0.341435768,0,0.488984464,0.534883721,0.642857143,0.5,0.219929504
0.349748111,0.000685233,0.515745252,0.558139535,0.714285714,0.5,0.169927998
0.365869018,0.003726924,0.551299552,0.558139535,0.714285714,0.5,0.136338501
0.373929471,0.009186409,0.586550259,0.581395349,0.785714286,0.5,0.141090498
0.390302267,0.012814967,0.604008017,0.581395349,0.785714286,0.5,0.156815996
0.398236776,0.014852137,0.612685667,0.604651163,0.785714286,0.5,0.138327246
0.406423174,0.017037087,0.621325636,0.604651163,0.785714286,0.333333333,0.144364004
0.42279597,0.019369152,0.629925292,0.627906977,0.785714286,0.333333333,0.161550503
0.42279597,0.021847622,0.638482017,0.627906977,0.785714286,0.333333333,0.172215996
0.42279597,0.021847622,0.638482017,0.651162791,0.785714286,0.333333333,0.144865503
0.414609572,0.021847622,0.638482017,0.674418605,0.714285714,0.333333333,0.146713495
0.414609572,0.021847622,0.638482017,0.697674419,0.714285714,0.333333333,0.183427258
0.414609572,0.024471742,0.646993203,0.697674419,0.714285714,0.333333333,0.218635998
0.430982368,0.027240712,0.655456259,0.720930233,0.714285714,0.333333333,0.240935249
0.447103275,0.03015369,0.663868605,0.720930233,0.714285714,0.333333333,0.218908749
0.455289673,0.036408073,0.680530938,0.744186047,0.714285714,0.333333333,0.165862503
0.471536524,0.039747574,0.688775848,0.744186047,0.714285714,0.333333333,0.146405497
0.495843829,0.046846106,0.705080601,0.744186047,0.785714286,0.333333333,0.120780001
0.512342569,0.054496738,0.721122075,0.744186047,0.785714286,0.166666667,0.113581495
0.544710327,0.058526204,0.72903796,0.744186047,0.857142857,0.166666667,0.092136002
0.560831234,0.058526204,0.72903796,0.744186047,0.857142857,0.166666667,0.096025496
0.593450882,0.062690146,0.736880723,0.744186047,0.857142857,0.166666667,0.113563995
0.626070529,0.062690146,0.736880723,0.76744186,0.857142857,0.166666667,0.086838503
0.650377834,0.062690146,0.736880723,0.76744186,0.857142857,0.166666667,0.115658503
0.66675063,0.062690146,0.736880723,0.76744186,0.857142857,0.166666667,0.116054497
0.682997481,0.058526204,0.72903796,0.76744186,0.785714286,0.166666667,0.122231998
0.691183879,0.058526204,0.72903796,0.790697674,0.785714286,0,0.135819254
0.699118388,0.054496738,0.721122075,0.790697674,0.714285714,0,0.136681499
0.715239295,0.046846106,0.705080601,0.790697674,0.714285714,0,0.177575245
0.73186398,0.043227271,0.696959901,0.790697674,0.714285714,0,0.194347992
0.756171285,0.036408073,0.680530938,0.790697674,0.785714286,0,0.156745501
0.772544081,0.03015369,0.663868605,0.790697674,0.785714286,0,0.185680008
0.788539043,0.027240712,0.655456259,0.790697674,0.785714286,0,0.249699993
0.796725441,0.024471742,0.646993203,0.76744186,0.857142857,0,0.314335003
0.796725441,0.024471742,0.646993203,0.76744186,0.857142857,0,0.265655003
0.804911839,0.021847622,0.638482017,0.744186047,0.928571429,0,0.261552506
0.82115869,0.021847622,0.638482017,0.744186047,0.928571429,0,0.291324997
0.853652393,0.021847622,0.638482017,0.744186047,0.928571429,0,0.335297508
0.88627204,0.021847622,0.638482017,0.720930233,0.928571429,0.166666667,0.453762512
0.918639799,0.019369152,0.629925292,0.720930233,0.928571429,0.166666667,0.568532486
0.935012594,0.019369152,0.629925292,0.720930233,0.928571429,0.166666667,0.604235
0.918639799,0.017037087,0.621325636,0.720930233,0.928571429,0.166666667,0.555175018
0.918639799,0.014852137,0.612685667,0.744186047,0.857142857,0.166666667,0.563147507
0.902518892,0.012814967,0.604008017,0.744186047,0.857142857,0.166666667,0.578055
0.894332494,0.0109262,0.59529533,0.744186047,0.857142857,0.166666667,0.629269982
0.878085643,0.0109262,0.59529533,0.76744186,0.785714286,0.166666667,0.690597534
0.861712846,0.009186409,0.586550259,0.76744186,0.785714286,0.166666667,0.672770004
0.84559194,0.009186409,0.586550259,0.790697674,0.714285714,0.166666667,0.685855026
0.837531486,0.009186409,0.586550259,0.790697674,0.714285714,0.166666667,0.61862999
0.829219143,0.007596123,0.57777547,0.790697674,0.714285714,0.166666667,0.574077492
0.82115869,0.007596123,0.57777547,0.790697674,0.642857143,0.333333333,0.539747505
0.813098237,0.00615583,0.568973633,0.790697674,0.642857143,0.333333333,0.482970009
0.796725441,0.00615583,0.568973633,0.790697674,0.642857143,0.333333333,0.473272514
0.772544081,0.004865965,0.560147431,0.76744186,0.642857143,0.333333333,0.484290009
0.756171285,0.003726924,0.551299552,0.76744186,0.642857143,0.333333333,0.484052506
0.73186398,0.002739053,0.542432692,0.744186047,0.642857143,0.333333333,0.502382507
0.707430731,0.001902651,0.53354955,0.744186047,0.642857143,0.333333333,0.511947518
0.699118388,0.001902651,0.53354955,0.744186047,0.571428571,0.333333333,0.489032516
0.682997481,0.001217975,0.524652834,0.720930233,0.571428571,0.333333333,0.458084984
